"entityName","time","temperature","prev_temperature","temp_drop"
"{AH197}","2020-12-30T15:21:18Z","11.22","24.212","12.992"
"{AH197}","2020-12-30T20:51:24Z","15.551","24.831","9.280"
"{AH197}","2020-12-31T01:51:14Z","15.551","26.068","10.517"
"{AH197}","2020-12-31T05:21:20Z","15.551","21.119","5.568"
"{AH197}","2020-12-31T07:51:24Z","12.458","18.026","5.568"
"{AH197}","2020-12-31T13:21:13Z","14.314","22.356","8.042"
"{AH197}","2020-12-31T14:51:19Z","16.788","22.975","6.187"
"{AH197}","2020-12-31T15:21:15Z","10.602","16.788","6.186"
"{AH197}","2020-12-31T21:51:20Z","12.458","21.119","8.661"
"{AH197}","2021-01-01T07:21:31Z","10.602","19.263","8.661"
"{AH197}","2021-01-01T14:51:28Z","10.602","19.882","9.280"
"{AH197}","2021-01-01T17:51:55Z","14.314","19.882","5.568"
"{AH197}","2021-01-01T19:51:33Z","12.458","20.5","8.042"
"{AH197}","2021-01-02T00:51:56Z","10.602","19.263","8.661"
"{AH197}","2021-01-02T07:22:06Z","10.602","20.5","9.898"
"{AH197}","2021-01-02T15:53:06Z","10.602","21.119","10.517"
"{AH197}","2021-01-02T21:22:15Z","14.314","24.212","9.898"
"{AH197}","2021-01-03T02:52:31Z","11.839","23.594","11.755"
"{AH197}","2021-01-03T06:52:26Z","14.932","23.594","8.662"
"{AH197}","2021-01-03T15:22:01Z","17.407","26.068","8.661"
"{AH197}","2021-01-03T15:52:08Z","11.22","17.407","6.187"
"{AH197}","2021-01-03T17:22:10Z","13.695","19.882","6.187"
"{AH197}","2021-01-03T21:22:09Z","10.602","20.5","9.898"
"{AH197}","2021-01-04T03:22:24Z","10.602","18.026","7.424"
"{AH197}","2021-01-04T13:22:21Z","12.458","21.738","9.280"
"{AH197}","2021-01-04T16:52:20Z","11.839","24.831","12.992"
"{AH197}","2021-01-04T18:22:51Z","10.602","16.788","6.186"
"{AH197}","2021-01-04T21:22:24Z","12.458","23.594","11.136"
"{AH197}","2021-01-05T03:52:28Z","11.839","20.5","8.661"
"{AH197}","2021-01-05T06:53:01Z","13.695","19.882","6.187"
"{AH197}","2021-01-05T08:22:39Z","11.22","18.644","7.424"
"{AH197}","2021-01-05T12:52:27Z","22.356","29.162","6.806"
"{AH197}","2021-01-05T16:22:20Z","22.356","28.543","6.187"
"{AH197}","2021-01-05T16:52:15Z","16.788","22.356","5.568"
"{AH197}","2021-01-05T22:22:26Z","10.602","23.594","12.992"
"{AH197}","2021-01-05T23:22:22Z","10.602","16.788","6.186"
"{AH197}","2021-01-06T01:22:29Z","10.602","16.17","5.568"
"{AH197}","2021-01-06T07:22:47Z","11.22","18.644","7.424"
"{AH197}","2021-01-06T09:52:40Z","21.738","29.162","7.424"
"{AH197}","2021-01-06T10:22:41Z","14.314","21.738","7.424"
"{AH197}","2021-01-06T15:22:22Z","23.594","37.205","13.611"
"{AH197}","2021-01-06T16:22:17Z","15.551","27.306","11.755"
"{AH197}","2021-01-06T17:52:13Z","11.839","18.026","6.187"
"{AH197}","2021-01-06T21:22:22Z","10.602","22.975","12.373"
"{AH197}","2021-01-07T04:52:30Z","18.026","24.212","6.186"
"{AH197}","2021-01-07T07:22:27Z","13.695","21.119","7.424"
"{AH197}","2021-01-07T15:22:27Z","10.602","22.356","11.754"
"{AH197}","2021-01-07T18:52:40Z","15.551","21.738","6.187"
"{AH197}","2021-01-07T21:22:41Z","13.695","21.119","7.424"
"{AH197}","2021-01-07T23:22:42Z","10.602","18.026","7.424"
"{AH197}","2021-01-08T15:23:22Z","15.551","21.119","5.568"
"{AH197}","2021-01-09T03:23:29Z","10.602","18.644","8.042"
"{AH197}","2021-01-09T07:23:42Z","12.458","21.119","8.661"
"{AH197}","2021-01-09T13:53:37Z","20.5","26.068","5.568"
"{AH197}","2021-01-09T16:23:38Z","10.602","18.026","7.424"
"{AH197}","2021-01-09T22:53:51Z","11.22","21.119","9.899"
"{AH197}","2021-01-10T07:24:10Z","13.076","19.263","6.187"
"{AH197}","2021-01-10T11:24:15Z","10.602","16.17","5.568"
"{AH197}","2021-01-10T21:24:32Z","10.602","21.119","10.517"
"{AH197}","2021-01-11T07:25:03Z","10.602","19.263","8.661"
"{AH197}","2021-01-11T12:54:56Z","15.551","26.687","11.136"
"{AH197}","2021-01-11T16:25:21Z","13.076","20.5","7.424"
"{AH197}","2021-01-14T13:24:43Z","22.975","34.111","11.136"
"{AH197}","2021-01-14T15:54:27Z","20.5","30.399","9.899"
"{AH197}","2021-01-14T21:54:17Z","11.22","27.306","16.086"
"{AH197}","2021-01-15T07:24:35Z","11.22","27.306","16.086"
"{AH197}","2021-01-15T12:54:08Z","26.687","32.255","5.568"
"{AH197}","2021-01-15T13:24:07Z","21.119","26.687","5.568"
"{AH197}","2021-01-15T15:53:57Z","21.119","29.781","8.662"
"{AH197}","2021-01-15T16:24:07Z","15.551","21.119","5.568"
"{AH197}","2021-01-15T20:53:48Z","20.5","27.306","6.806"
"{AH197}","2021-01-16T02:24:12Z","10.602","24.831","14.229"
"{AH197}","2021-01-16T05:53:55Z","15.551","21.119","5.568"
"{AH197}","2021-01-16T07:24:03Z","14.314","21.738","7.424"
"{AH197}","2021-01-16T16:23:22Z","19.263","27.306","8.043"
"{AH197}","2021-01-17T00:23:19Z","10.602","23.594","12.992"
"{AH197}","2021-01-17T06:53:27Z","19.882","25.45","5.568"
"{AH197}","2021-01-17T07:23:28Z","10.602","19.882","9.280"
"{AH197}","2021-01-17T09:53:34Z","11.839","22.356","10.517"
"{AH197}","2021-01-17T16:22:48Z","16.17","25.45","9.28"
"{AH197}","2021-01-17T22:52:46Z","10.602","22.975","12.373"
"{AH197}","2021-01-18T07:23:07Z","11.839","21.738","9.899"
"{AH197}","2021-01-18T15:22:21Z","22.356","29.781","7.425"
"{AH197}","2021-01-18T16:52:15Z","17.407","27.306","9.899"
"{AH197}","2021-01-18T21:52:33Z","21.738","27.306","5.568"
"{AH197}","2021-01-19T01:22:07Z","16.788","26.068","9.280"
"{AH197}","2021-01-19T02:52:06Z","10.602","22.975","12.373"
"{AH197}","2021-01-19T07:52:38Z","13.695","22.975","9.280"
"{AH197}","2021-01-19T08:52:08Z","17.407","23.594","6.187"
"{AH197}","2021-01-19T13:21:43Z","22.975","32.874","9.899"
"{AH197}","2021-01-19T17:21:39Z","17.407","24.831","7.424"
"{AH197}","2021-01-19T18:51:36Z","10.602","18.026","7.424"
"{AH197}","2021-01-19T21:51:35Z","17.407","25.45","8.043"
"{AH197}","2021-01-19T22:21:34Z","10.602","17.407","6.805"
"{AH197}","2021-01-20T07:21:42Z","17.407","26.068","8.661"
"{AH197}","2021-01-20T12:21:26Z","19.263","27.306","8.043"
"{AH197}","2021-01-20T12:51:24Z","10.602","19.263","8.661"
"{AH197}","2021-01-20T15:21:29Z","11.839","21.738","9.899"
"{AH197}","2021-01-20T18:51:27Z","16.788","24.212","7.424"
"{AH197}","2021-01-20T19:21:22Z","10.602","16.788","6.186"
"{AH197}","2021-01-20T22:51:18Z","21.119","27.306","6.187"
"{AH197}","2021-01-20T23:51:27Z","15.551","24.831","9.280"
"{AH197}","2021-01-21T07:21:09Z","20.5","26.068","5.568"
"{AH197}","2021-01-21T13:21:02Z","13.076","24.831","11.755"
"{AH197}","2021-01-21T15:51:07Z","14.932","22.356","7.424"
"{AH197}","2021-01-21T22:21:01Z","20.5","27.306","6.806"
"{AH197}","2021-01-21T23:50:34Z","17.407","24.212","6.805"
"{AH197}","2021-01-22T02:21:05Z","13.695","23.594","9.899"
"{AH197}","2021-01-22T04:20:35Z","10.602","18.026","7.424"
"{AH197}","2021-01-22T07:20:43Z","10.602","21.119","10.517"
"{AH197}","2021-01-22T16:20:37Z","10.602","19.263","8.661"
"{AH197}","2021-01-23T08:50:36Z","12.458","22.975","10.517"
"{AH197}","2021-01-23T15:20:52Z","19.263","24.831","5.568"
"{AH197}","2021-01-23T21:20:23Z","14.932","26.687","11.755"
"{AH197}","2021-01-23T22:50:28Z","16.17","23.594","7.424"
"{AH197}","2021-01-24T01:50:22Z","16.17","23.594","7.424"
"{AH197}","2021-01-24T06:20:25Z","16.788","22.356","5.568"
"{AH197}","2021-01-24T07:20:37Z","10.602","17.407","6.805"
"{AH197}","2021-01-24T12:50:24Z","21.119","27.306","6.187"
"{AH197}","2021-01-24T16:20:10Z","13.695","22.975","9.280"
"{AH197}","2021-01-24T21:50:11Z","16.17","25.45","9.28"
"{AH197}","2021-01-25T02:19:57Z","16.17","27.925","11.755"
"{AH197}","2021-01-25T08:19:42Z","13.076","18.644","5.568"
"{AH197}","2021-01-25T09:49:47Z","16.788","24.212","7.424"
"{AH197}","2021-01-25T12:19:32Z","19.882","27.306","7.424"
"{AH197}","2021-01-25T13:19:37Z","14.314","21.738","7.424"
"{AH197}","2021-01-25T23:49:17Z","15.551","23.594","8.043"
"{AH197}","2021-01-26T02:19:26Z","16.788","26.068","9.280"
"{AH197}","2021-01-26T08:49:16Z","13.076","21.119","8.043"
"{AH197}","2021-01-26T14:18:43Z","21.738","30.399","8.661"
"{AH197}","2021-01-26T15:18:37Z","16.17","25.45","9.28"
"{AH197}","2021-01-26T22:48:20Z","19.263","25.45","6.187"
"{AH197}","2021-01-27T00:18:21Z","17.407","23.594","6.187"
"{AH197}","2021-01-27T07:18:07Z","18.644","26.687","8.043"
"{AH197}","2021-01-27T14:47:19Z","26.687","34.111","7.424"
"{AH197}","2021-01-27T17:17:10Z","24.212","31.637","7.425"
"{AH197}","2021-01-28T05:46:32Z","22.356","27.925","5.569"
"{AH197}","2021-01-28T07:16:24Z","18.644","27.925","9.281"
"{AH197}","2021-01-28T08:16:20Z","13.076","22.975","9.899"
"{AH197}","2021-01-29T14:43:58Z","24.831","31.018","6.187"
"{AH197}","2021-01-29T21:13:45Z","18.026","26.687","8.661"
"{AH197}","2021-01-29T23:13:32Z","16.17","26.687","10.517"
"{AH197}","2021-01-30T05:43:37Z","14.932","25.45","10.518"
"{AH197}","2021-01-30T09:13:33Z","14.314","25.45","11.136"
"{AH197}","2021-01-30T15:43:24Z","15.551","24.831","9.280"
"{AH197}","2021-01-30T17:13:20Z","10.602","16.17","5.568"
"{AH197}","2021-01-31T00:43:08Z","13.695","21.738","8.043"
"{AH197}","2021-01-31T01:43:08Z","14.314","20.5","6.186"
"{AH197}","2021-01-31T07:13:58Z","18.026","24.212","6.186"
"{AH197}","2021-01-31T07:43:07Z","10.602","18.026","7.424"
"{AH197}","2021-01-31T15:42:59Z","14.314","21.738","7.424"
"{AH197}","2021-02-01T02:42:39Z","13.695","22.975","9.280"
"{AH197}","2021-02-01T07:42:40Z","13.695","20.5","6.805"
"{AH197}","2021-02-01T12:12:33Z","15.551","24.212","8.661"
"{AH197}","2021-02-01T14:12:22Z","18.644","25.45","6.806"
"{AH197}","2021-02-01T16:12:24Z","18.026","24.212","6.186"
"{AH197}","2021-02-02T04:41:44Z","16.788","22.356","5.568"
"{AH197}","2021-02-02T15:41:03Z","28.543","37.205","8.662"
"{AH197}","2021-02-02T17:10:55Z","16.17","31.018","14.848"
"{AH197}","2021-02-03T07:10:28Z","13.076","21.119","8.043"
"{AH197}","2021-02-03T16:09:58Z","18.644","25.45","6.806"
"{AH197}","2021-02-03T21:39:43Z","22.356","27.925","5.569"
"{AH197}","2021-02-04T05:39:22Z","18.644","24.212","5.568"
"{AH197}","2021-02-04T06:39:25Z","16.788","23.594","6.806"
"{AH197}","2021-02-04T11:39:11Z","21.119","28.543","7.424"
"{AH197}","2021-02-04T12:09:24Z","14.314","21.119","6.805"
"{AH197}","2021-02-05T02:08:49Z","13.076","26.687","13.611"
"{AH197}","2021-02-05T07:09:37Z","18.644","26.687","8.043"
"{AH197}","2021-02-05T07:38:52Z","12.458","18.644","6.186"
"{AH197}","2021-02-05T11:38:35Z","19.882","27.306","7.424"
"{AH197}","2021-02-05T13:08:35Z","21.119","29.781","8.662"
"{AH197}","2021-02-05T15:38:28Z","18.644","24.831","6.187"
"{AH197}","2021-02-05T17:08:20Z","20.5","26.687","6.187"
"{AH197}","2021-02-05T20:08:19Z","14.932","25.45","10.518"
"{AH197}","2021-02-06T06:07:59Z","19.263","24.831","5.568"
"{AH197}","2021-02-06T06:37:58Z","12.458","19.263","6.805"
"{AH197}","2021-02-06T12:37:48Z","16.17","21.738","5.568"
"{AH197}","2021-02-06T14:37:44Z","13.076","26.068","12.992"
"{AH197}","2021-02-06T18:37:47Z","10.602","19.263","8.661"
"{AH197}","2021-02-07T08:07:49Z","13.076","20.5","7.424"
"{AH197}","2021-02-07T10:37:46Z","18.644","26.068","7.424"
"{AH197}","2021-02-07T14:07:28Z","18.026","32.874","14.848"
"{AH197}","2021-02-07T17:07:33Z","13.695","22.356","8.661"
"{AH197}","2021-02-08T02:07:23Z","11.22","20.5","9.28"
"{AH197}","2021-02-08T07:07:30Z","11.22","19.882","8.662"
"{AH197}","2021-02-08T08:37:33Z","11.839","20.5","8.661"
"{AH197}","2021-02-08T13:07:34Z","13.695","20.5","6.805"
"{AH197}","2021-02-08T15:07:18Z","11.839","23.594","11.755"
"{AH197}","2021-02-08T19:07:25Z","15.551","21.738","6.187"
"{AH197}","2021-02-08T20:07:27Z","13.076","20.5","7.424"
"{AH197}","2021-02-09T01:37:22Z","15.551","22.356","6.805"
"{AH197}","2021-02-09T08:07:38Z","12.458","19.263","6.805"
"{AH197}","2021-02-09T09:37:21Z","12.458","22.975","10.517"
"{AH197}","2021-02-09T11:37:30Z","18.026","23.594","5.568"
"{AH197}","2021-02-09T16:37:19Z","16.17","21.738","5.568"
"{AH197}","2021-02-09T21:07:16Z","10.602","20.5","9.898"
"{AH197}","2021-02-09T22:37:20Z","12.458","19.263","6.805"
"{AH197}","2021-02-10T06:07:43Z","16.17","24.212","8.042"
"{AH197}","2021-02-10T07:37:19Z","10.602","18.644","8.042"
"{AH197}","2021-02-10T09:07:16Z","12.458","18.644","6.186"
"{AH197}","2021-02-10T13:37:05Z","22.975","29.162","6.187"
"{AH197}","2021-02-11T01:06:41Z","18.644","24.831","6.187"
"{AH197}","2021-02-11T07:36:18Z","16.788","27.925","11.137"
"{AH197}","2021-02-11T13:05:51Z","23.594","31.637","8.043"
"{AH197}","2021-02-11T20:35:33Z","21.119","26.687","5.568"
"{AH197}","2021-02-12T00:05:40Z","18.644","26.687","8.043"
"{AH197}","2021-02-12T00:35:31Z","13.076","18.644","5.568"
"{AH197}","2021-02-12T05:35:21Z","21.119","27.306","6.187"
"{AH197}","2021-02-12T07:05:13Z","22.975","28.543","5.568"
"{AH197}","2021-02-12T07:35:18Z","14.932","22.975","8.043"
"{AH197}","2021-02-12T11:35:07Z","15.551","26.687","11.136"
"{AH197}","2021-02-12T18:05:03Z","13.076","25.45","12.374"
"{AH197}","2021-02-13T04:04:45Z","20.5","27.925","7.425"
"{AH197}","2021-02-13T06:04:55Z","19.263","26.068","6.805"
"{AH197}","2021-02-13T07:34:47Z","10.602","20.5","9.898"
"{AH197}","2021-02-13T10:04:41Z","13.695","19.882","6.187"
"{AH197}","2021-02-13T16:04:39Z","20.5","28.543","8.043"
"{AH197}","2021-02-13T18:34:16Z","18.026","24.831","6.805"
"{AH197}","2021-02-14T03:33:57Z","19.263","26.687","7.424"
"{AH197}","2021-02-14T06:34:07Z","15.551","21.738","6.187"
"{AH197}","2021-02-14T12:03:36Z","19.263","26.687","7.424"
"{AH197}","2021-02-14T14:03:37Z","22.975","31.018","8.043"
"{AH197}","2021-02-14T15:03:22Z","20.5","26.687","6.187"
"{AH197}","2021-02-14T19:03:08Z","14.314","24.831","10.517"
"{AH197}","2021-02-14T23:33:12Z","15.551","26.068","10.517"
"{AH197}","2021-02-15T02:33:17Z","18.644","25.45","6.806"
"{AH197}","2021-02-15T06:33:00Z","15.551","26.068","10.517"
"{AH197}","2021-02-15T14:02:37Z","19.882","26.687","6.805"
"{AH197}","2021-02-15T15:02:33Z","22.356","28.543","6.187"
"{AH197}","2021-02-15T15:32:30Z","16.17","22.356","6.186"
"{AH197}","2021-02-15T17:32:24Z","15.551","27.306","11.755"
"{AH197}","2021-02-15T20:32:21Z","18.644","27.306","8.662"
"{AH197}","2021-02-16T00:02:21Z","14.932","21.119","6.187"
"{AH197}","2021-02-16T04:32:14Z","19.882","26.687","6.805"
"{AH197}","2021-02-16T12:02:01Z","22.975","29.162","6.187"
"{AH197}","2021-02-16T14:02:30Z","24.831","30.399","5.568"
"{AH197}","2021-02-17T18:30:21Z","16.788","23.594","6.806"
"{AH197}","2021-02-17T23:00:13Z","19.263","24.831","5.568"
"{AH197}","2021-02-18T07:00:04Z","15.551","25.45","9.899"
"{AH197}","2021-02-18T11:59:46Z","22.975","30.399","7.424"
"{AH197}","2021-02-18T15:29:41Z","24.212","31.018","6.806"
"{AH197}","2021-02-18T16:29:36Z","17.407","24.212","6.805"
"{AH197}","2021-02-19T01:29:13Z","13.076","27.306","14.230"
"{AH197}","2021-02-19T07:29:17Z","10.602","18.026","7.424"
"{AH197}","2021-02-19T09:29:10Z","14.932","24.831","9.899"
"{AH197}","2021-02-19T16:29:28Z","21.119","26.687","5.568"
"{AH197}","2021-02-19T21:28:41Z","19.882","26.068","6.186"
"{AH197}","2021-02-19T23:28:29Z","13.076","24.212","11.136"
"{AH197}","2021-02-20T06:28:26Z","19.263","26.068","6.805"
"{AH197}","2021-02-20T06:58:26Z","13.695","19.263","5.568"
"{AH197}","2021-02-20T08:28:27Z","14.932","21.119","6.187"
"{AH197}","2021-02-20T16:58:32Z","20.5","27.306","6.806"
"{AH197}","2021-02-21T00:27:53Z","21.738","27.925","6.187"
"{AH197}","2021-02-21T00:57:48Z","12.458","21.738","9.280"
"{AH197}","2021-02-21T03:57:56Z","16.788","22.356","5.568"
"{AH197}","2021-02-21T06:27:50Z","18.644","24.212","5.568"
"{AH197}","2021-02-21T06:57:48Z","10.602","18.644","8.042"
"{AH197}","2021-02-21T11:57:48Z","16.788","22.356","5.568"
"{AH197}","2021-02-21T15:27:49Z","11.22","23.594","12.374"
"{AH197}","2021-02-22T14:28:02Z","21.738","29.162","7.424"
"{AH197}","2021-02-22T15:27:51Z","16.788","26.068","9.280"
"{AH197}","2021-02-23T04:27:50Z","16.788","25.45","8.662"
"{AH197}","2021-02-23T04:57:42Z","10.602","16.788","6.186"
"{AH197}","2021-02-23T14:27:17Z","18.026","29.781","11.755"
"{AH197}","2021-02-23T15:57:23Z","17.407","27.306","9.899"
"{AH197}","2021-02-23T17:57:42Z","13.076","18.644","5.568"
"{AH197}","2021-02-23T18:57:17Z","13.076","19.882","6.806"
"{AH197}","2021-02-24T03:56:59Z","17.407","22.975","5.568"
"{AH197}","2021-02-24T06:57:00Z","12.458","22.975","10.517"
"{AH197}","2021-02-24T15:26:57Z","15.551","24.212","8.661"
"{AH197}","2021-02-24T17:26:38Z","20.5","26.068","5.568"
"{AH197}","2021-02-24T22:56:37Z","15.551","24.212","8.661"
"{AH197}","2021-02-25T06:56:25Z","17.407","27.306","9.899"
"{AH197}","2021-02-25T13:56:09Z","21.119","27.925","6.806"
"{AH197}","2021-02-25T16:26:33Z","18.026","26.687","8.661"
"{AH197}","2021-02-25T18:25:52Z","18.644","24.831","6.187"
"{AH197}","2021-02-25T20:56:00Z","16.788","26.687","9.899"
"{AH197}","2021-02-25T22:25:50Z","18.026","25.45","7.424"
"{AH197}","2021-02-25T23:56:00Z","15.551","21.738","6.187"
"{AH197}","2021-02-26T06:25:38Z","19.263","28.543","9.280"
"{AH197}","2021-02-26T06:55:46Z","12.458","19.263","6.805"
"{AH197}","2021-02-26T10:55:38Z","17.407","28.543","11.136"
"{AH197}","2021-02-26T16:54:56Z","20.5","30.399","9.899"
"{AH197}","2021-02-26T17:55:25Z","18.026","24.212","6.186"
"{AH197}","2021-02-26T21:25:09Z","14.314","24.831","10.517"
"{AH197}","2021-02-27T01:24:50Z","13.695","24.831","11.136"
"{AH197}","2021-02-27T06:54:47Z","13.076","25.45","12.374"
"{AH197}","2021-02-27T10:54:31Z","27.925","33.493","5.568"
"{AH197}","2021-02-27T15:24:06Z","26.687","32.255","5.568"
"{AH197}","2021-02-27T16:53:46Z","21.119","31.637","10.518"
"{AH197}","2021-02-27T20:23:54Z","16.788","28.543","11.755"
"{AH197}","2021-02-27T21:24:01Z","19.882","27.306","7.424"
"{AH197}","2021-02-28T00:23:36Z","17.407","26.687","9.280"
"{AH197}","2021-02-28T06:53:25Z","10.602","24.212","13.610"
"{AH197}","2021-02-28T11:23:24Z","19.263","26.687","7.424"
"{AH197}","2021-02-28T15:23:17Z","19.263","29.162","9.899"
"{AH197}","2021-02-28T16:52:57Z","13.695","20.5","6.805"
"{AH197}","2021-02-28T18:52:57Z","14.932","22.975","8.043"
"{AH197}","2021-02-28T22:22:55Z","14.932","23.594","8.662"
"{AH197}","2021-03-01T06:52:57Z","13.076","24.212","11.136"
"{AH197}","2021-03-01T16:22:54Z","17.407","23.594","6.187"
"{AH197}","2021-03-01T23:52:45Z","14.932","28.543","13.611"
"{AH197}","2021-03-02T06:52:46Z","14.932","22.975","8.043"
"{AH197}","2021-03-02T15:52:59Z","16.788","25.45","8.662"
"{AH197}","2021-03-02T22:52:09Z","12.458","23.594","11.136"
"{AH197}","2021-03-03T05:22:06Z","20.5","26.068","5.568"
"{AH197}","2021-03-03T07:52:10Z","13.076","26.068","12.992"
"{AH197}","2021-03-03T11:51:57Z","22.975","29.781","6.806"
"{AH197}","2021-03-03T15:21:32Z","24.212","32.255","8.043"
"{AH197}","2021-03-03T21:51:15Z","19.263","30.399","11.136"
"{AH197}","2021-03-04T03:51:15Z","15.551","26.068","10.517"
"{AH197}","2021-03-04T06:21:23Z","14.932","25.45","10.518"
"{AH197}","2021-03-04T12:51:07Z","23.594","33.493","9.899"
"{AH197}","2021-03-04T15:50:46Z","20.5","29.781","9.281"
"{AH197}","2021-03-04T17:20:31Z","18.026","29.781","11.755"
"{AH197}","2021-03-04T18:50:29Z","14.932","20.5","5.568"
"{AH197}","2021-03-04T23:50:26Z","18.644","27.925","9.281"
"{AH197}","2021-03-05T06:20:17Z","12.458","25.45","12.992"
"{AH197}","2021-03-05T10:50:10Z","18.026","28.543","10.517"
"{AH197}","2021-03-05T15:50:06Z","28.543","34.111","5.568"
"{AH197}","2021-03-05T23:19:21Z","16.788","27.306","10.518"
"{AH197}","2021-03-06T01:19:36Z","19.263","25.45","6.187"
"{AH197}","2021-03-06T03:49:17Z","18.644","25.45","6.806"
"{AH197}","2021-03-06T06:19:22Z","17.407","23.594","6.187"
"{AH197}","2021-03-06T11:19:14Z","18.644","28.543","9.899"
"{AH197}","2021-03-08T14:17:08Z","16.788","22.356","5.568"
"{AH197}","2021-03-08T16:17:05Z","12.458","24.831","12.373"
"{AH197}","2021-03-08T23:17:04Z","14.314","21.738","7.424"
"{AH197}","2021-03-09T02:17:06Z","17.407","23.594","6.187"
"{AH197}","2021-03-09T06:47:04Z","16.17","24.831","8.661"
"{AH197}","2021-03-09T07:47:07Z","12.458","19.882","7.424"
"{AH197}","2021-03-09T10:17:13Z","18.644","25.45","6.806"
"{AH197}","2021-03-09T14:17:08Z","15.551","27.306","11.755"
"{AH197}","2021-03-09T17:46:38Z","18.644","29.162","10.518"
"{AH197}","2021-03-10T00:16:43Z","18.644","24.212","5.568"
"{AH197}","2021-03-10T06:46:31Z","12.458","21.119","8.661"
"{AH197}","2021-03-10T10:46:16Z","26.068","34.73","8.662"
"{AH197}","2021-03-10T11:16:20Z","18.644","26.068","7.424"
"{AH197}","2021-03-10T16:15:45Z","21.119","27.925","6.806"
"{AH197}","2021-03-10T18:45:39Z","16.17","29.781","13.611"
"{AH197}","2021-03-10T21:45:28Z","18.644","26.068","7.424"
"{AH197}","2021-03-10T23:15:25Z","18.026","29.162","11.136"
"{AH197}","2021-03-11T02:15:21Z","18.026","29.162","11.136"
"{AH197}","2021-03-11T06:15:07Z","19.263","27.306","8.043"
"{AH197}","2021-03-11T07:15:04Z","14.932","21.119","6.187"
"{AH197}","2021-03-11T08:44:57Z","23.594","29.781","6.187"
"{AH197}","2021-03-11T10:14:51Z","20.5","26.068","5.568"
"{AH197}","2021-03-11T16:44:15Z","18.644","33.493","14.849"
"{AH197}","2021-03-11T22:43:56Z","20.5","27.306","6.806"
"{AH197}","2021-03-12T03:43:53Z","22.356","27.925","5.569"
"{AH197}","2021-03-12T06:43:33Z","14.932","28.543","13.611"
"{AH197}","2021-03-12T13:43:28Z","19.882","27.306","7.424"
"{AH197}","2021-03-12T14:43:27Z","16.17","27.925","11.755"
"{AH197}","2021-03-12T16:13:25Z","15.551","25.45","9.899"
"{AH197}","2021-03-12T22:43:13Z","11.22","24.212","12.992"
"{AH197}","2021-03-13T01:43:07Z","14.932","21.119","6.187"
"{AH197}","2021-03-13T06:43:11Z","12.458","21.119","8.661"
"{AH197}","2021-03-13T12:13:37Z","19.882","29.162","9.280"
"{AH197}","2021-03-13T15:12:54Z","21.119","28.543","7.424"
"{AH197}","2021-03-13T17:13:09Z","15.551","21.119","5.568"
"{AH197}","2021-03-13T21:42:48Z","17.407","22.975","5.568"
"{AH197}","2021-03-14T00:12:38Z","14.314","21.738","7.424"
"{AH197}","2021-03-14T02:12:44Z","10.602","25.45","14.848"
"{AH197}","2021-03-14T05:42:40Z","15.551","24.212","8.661"
"{AH197}","2021-03-14T13:42:37Z","22.356","29.781","7.425"
"{AH197}","2021-03-14T19:42:12Z","15.551","27.306","11.755"
"{AH197}","2021-03-14T23:12:04Z","18.026","26.687","8.661"
"{AH197}","2021-03-15T00:12:12Z","16.788","23.594","6.806"
"{AH197}","2021-03-15T03:42:46Z","21.119","27.306","6.187"
"{AH197}","2021-03-15T04:42:18Z","18.644","24.831","6.187"
"{AH197}","2021-03-15T06:42:13Z","11.839","21.119","9.280"
"{AH197}","2021-03-15T16:11:17Z","24.831","32.874","8.043"
"{AH197}","2021-03-15T18:41:30Z","16.788","24.831","8.043"
"{AH197}","2021-03-15T20:40:56Z","16.788","27.925","11.137"
"{AH197}","2021-03-16T00:10:53Z","13.695","24.212","10.517"
"{AH197}","2021-03-16T02:40:56Z","13.076","21.119","8.043"
"{AH197}","2021-03-16T06:10:57Z","11.839","22.356","10.517"
"{AH197}","2021-03-16T08:11:06Z","16.17","21.738","5.568"
"{AH197}","2021-03-16T19:10:13Z","15.551","31.637","16.086"
"{AH197}","2021-03-16T22:40:11Z","17.407","28.543","11.136"
"{AH197}","2021-03-17T06:10:03Z","13.076","27.925","14.849"
"{AH197}","2021-03-17T21:39:10Z","16.788","27.925","11.137"
"{AH197}","2021-03-18T16:08:53Z","14.314","21.738","7.424"
"{AH197}","2021-03-18T20:08:56Z","15.551","22.975","7.424"
"{AH197}","2021-03-18T23:08:50Z","17.407","24.212","6.805"
"{AH197}","2021-03-19T00:38:50Z","14.932","20.5","5.568"
"{AH197}","2021-03-19T06:08:52Z","11.839","22.356","10.517"
"{AH197}","2021-03-19T12:38:56Z","16.788","26.687","9.899"
"{AH197}","2021-03-19T17:38:53Z","11.839","18.644","6.805"
"{AH197}","2021-03-19T21:38:47Z","10.602","23.594","12.992"
"{AH197}","2021-03-20T03:38:48Z","18.644","24.212","5.568"
"{AH197}","2021-03-20T06:38:58Z","10.602","22.356","11.754"
"{AH197}","2021-03-20T08:38:52Z","10.602","22.975","12.373"
"{AH197}","2021-03-20T15:08:36Z","17.407","26.687","9.280"
"{AH197}","2021-03-20T17:38:48Z","18.644","30.399","11.755"
"{AH197}","2021-03-20T19:08:34Z","17.407","23.594","6.187"
"{AH197}","2021-03-20T22:08:24Z","15.551","26.068","10.517"
"{AH197}","2021-03-21T06:08:44Z","14.314","23.594","9.280"
"{AH197}","2021-03-21T15:38:03Z","22.356","27.925","5.569"
