"entityName","day","total_distance_km"
"{AH258}","2021-03-25","3.971557104031589"
"{AH258}","2021-03-26","3.2925629430265273"
"{AH258}","2021-03-27","3.117819830238508"
"{AH258}","2021-03-28","3.5636626173764907"
"{AH258}","2021-03-29","3.567437141144668"
"{AH258}","2021-03-30","3.1940166838001263"
"{AH258}","2021-03-31","3.2606454738846735"
"{AH258}","2021-04-01","4.574546492096528"
"{AH258}","2021-04-02","3.3575550754542953"
"{AH258}","2021-04-03","3.470156708452723"
"{AH258}","2021-04-04","3.437001983075983"
"{AH258}","2021-04-05","4.227825162832662"
"{AH258}","2021-04-06","3.49117746571944"
"{AH258}","2021-04-07","3.923823714219782"
"{AH258}","2021-04-08","3.7367621861936757"
"{AH258}","2021-04-09","3.9234063894188265"
"{AH258}","2021-04-10","3.5836946055857837"
"{AH258}","2021-04-11","3.7872472650941464"
"{AH258}","2021-04-12","4.3519275177599805"
"{AH258}","2021-04-13","4.513382728348973"
"{AH258}","2021-04-14","4.2943011346577356"
"{AH258}","2021-04-15","3.8013481234935522"
"{AH258}","2021-04-16","3.873509305734995"
"{AH258}","2021-04-17","2.8606380203778827"
"{AH258}","2021-04-18","3.826531423709532"
"{AH258}","2021-04-19","4.585536270803775"
"{AH258}","2021-04-20","2.305490752053084"
"{AH258}","2021-06-07","1.8268009559866185"
"{AH258}","2021-06-08","4.03705870378941"
"{AH258}","2021-06-09","4.171645841105961"
"{AH258}","2021-06-10","3.5954545003057343"
"{AH258}","2021-06-11","4.104644962251225"
"{AH258}","2021-06-12","4.300273280949056"
"{AH258}","2021-06-13","4.558420455018119"
"{AH258}","2021-06-14","3.1028724569485098"
"{AH258}","2021-06-15","3.109330055904469"
"{AH258}","2021-06-16","2.8948509213842097"
"{AH258}","2021-06-17","4.608239994100211"
"{AH258}","2021-06-18","3.7555120748660897"
"{AH258}","2021-06-19","3.850896485971962"
"{AH258}","2021-06-20","3.1321190296549006"
"{AH258}","2021-06-21","3.004371098514161"
"{AH258}","2021-06-22","2.5349560762742787"
"{AH258}","2021-06-23","3.4676214250218766"
"{AH258}","2021-06-24","3.5262559838683787"
"{AH258}","2021-06-25","3.3090526989626645"
"{AH258}","2021-06-26","2.359780318263391"
"{AH258}","2021-06-27","2.6135230057089847"
"{AH258}","2021-06-28","2.5691504661134155"
"{AH258}","2021-06-29","3.4297213657161065"
"{AH258}","2021-06-30","2.84803225211991"
"{AH258}","2021-07-01","3.5394608699324333"
"{AH258}","2021-07-02","3.119024182386479"
"{AH258}","2021-07-03","3.3085542591849753"
"{AH258}","2021-07-04","3.1829190861952306"
"{AH258}","2021-07-05","3.7793029457606866"
"{AH258}","2021-07-06","3.363707236293326"
"{AH258}","2021-07-07","3.448945696531635"
"{AH258}","2021-07-08","4.150354252168181"
"{AH258}","2021-07-09","3.768204578786269"
"{AH258}","2021-07-10","4.542599139921062"
"{AH258}","2021-07-11","0.3895559331923174"
"{AH258}","2021-07-12","2.723254622159643"
"{AH258}","2021-07-13","4.437967792192626"
"{AH258}","2021-07-14","3.836604217855347"
"{AH258}","2021-07-15","4.2873695661225755"
"{AH258}","2021-07-16","3.4937456693527493"
"{AH258}","2021-07-17","4.221769732341278"
"{AH258}","2021-07-18","5.430896757273089"
"{AH258}","2021-07-19","4.0703320017926155"
"{AH258}","2021-07-20","3.5551045581478293"
"{AH258}","2021-07-21","3.9397783796367944"
"{AH258}","2021-07-22","4.130642789722704"
"{AH258}","2021-07-23","3.400839974253157"
"{AH258}","2021-07-24","0.7618727469769636"
"{AH258}","2021-07-26","2.7779958658688257"
"{AH258}","2021-07-27","2.7820098683468095"
"{AH258}","2021-07-28","2.399248284958743"
"{AH259}","2020-05-26","4.210967795360217"
"{AH259}","2020-05-27","4.180880685693004"
"{AH259}","2020-05-28","4.583775050464422"
"{AH259}","2020-05-29","5.095138115875615"
"{AH259}","2020-05-30","4.703921523003557"
"{AH259}","2020-05-31","4.592276235614453"
"{AH259}","2020-06-01","4.861937328538412"
"{AH259}","2020-06-02","5.178437571069202"
"{AH259}","2020-06-03","4.4616120446021235"
"{AH259}","2020-06-04","3.070161106065072"
"{AH259}","2020-06-05","3.3466318335889915"
"{AH259}","2020-06-06","3.4624575090337015"
"{AH259}","2020-06-07","1.8239835401881779"
"{AH259}","2020-06-08","2.158167103135871"
"{AH259}","2020-06-09","3.159757959352578"
"{AH259}","2020-06-10","2.9988139445537088"
"{AH259}","2020-06-11","2.816060133387904"
"{AH259}","2020-06-12","1.653985405155975"
"{AH259}","2020-06-13","4.148045380629135"
"{AH259}","2020-06-14","3.056055459960353"
"{AH259}","2020-06-15","0.7828341112197877"
"{AH259}","2020-06-16","2.487641104504503"
"{AH259}","2020-06-17","1.9706300194961763"
"{AH259}","2020-06-18","1.8749146542192239"
"{AH259}","2020-06-19","3.551146900859157"
"{AH259}","2020-06-20","1.0610817507724573"
"{AH259}","2020-06-21","2.5123115396412112"
"{AH259}","2020-06-22","2.93149376976064"
"{AH259}","2020-06-23","1.9306750960631558"
"{AH259}","2020-06-24","2.0448116521016133"
"{AH259}","2020-06-25","1.084974067183626"
"{AH259}","2020-06-26","0.9131148976297928"
"{AH259}","2020-06-27","0.4333465440043352"
"{AH259}","2020-06-28","0.15545865738167505"
"{AH259}","2020-06-29","0.15113290008824398"
"{AH259}","2020-06-30","0.024456806199760307"
"{AH259}","2020-07-01","0.648865250566949"
"{AH259}","2020-07-02","0.9999074202232822"
"{AH259}","2020-08-03","3.277293790498772"
"{AH259}","2020-08-04","3.507574154880846"
"{AH259}","2020-08-05","5.673468546362237"
"{AH259}","2020-08-06","4.306540218660134"
"{AH259}","2020-08-07","5.811909168967741"
"{AH259}","2020-08-08","3.6323598547656415"
"{AH259}","2020-08-09","3.8411076134993776"
"{AH259}","2020-08-10","5.2557848587984335"
"{AH259}","2020-08-11","3.97732520275381"
"{AH259}","2020-08-12","2.716860558785792"
"{AH259}","2020-08-13","3.9231238816688805"
"{AH259}","2020-08-14","4.27842410139309"
"{AH259}","2020-08-15","3.8297568736120473"
"{AH259}","2020-08-16","4.0178452570703005"
"{AH259}","2020-08-17","4.118307514218661"
"{AH259}","2020-08-19","3.256181172792464"
"{AH259}","2020-08-20","3.1993109769255126"
"{AH259}","2020-08-21","4.392227904374335"
"{AH259}","2020-08-22","4.28379503232668"
"{AH259}","2020-08-23","3.4688921178704764"
"{AH259}","2020-08-24","2.6397243844684506"
"{AH259}","2020-08-25","3.686932787571118"
"{AH259}","2020-08-26","3.481503764018876"
"{AH259}","2020-08-27","2.000040073157022"
"{AH259}","2020-08-28","3.3441764838780297"
"{AH259}","2020-08-29","2.6459654856131634"
"{AH259}","2020-08-30","3.594266669242138"
"{AH259}","2020-08-31","4.222338709604496"
"{AH259}","2020-09-01","5.102859471505536"
"{AH259}","2020-09-02","5.682331719180702"
"{AH259}","2020-09-03","3.326135663220254"
"{AH259}","2020-09-04","4.1564751684217836"
"{AH259}","2020-09-05","4.742036612628506"
"{AH259}","2020-09-06","1.2504045514649937"
"{AH259}","2020-09-07","1.012305690213293"
"{AH259}","2020-09-08","1.6252866017490462"
"{AH259}","2020-09-09","1.3192091789477505"
"{AH259}","2020-09-10","1.0421454816424585"
"{AH259}","2020-09-11","0.904915590676552"
"{AH259}","2020-09-12","0.1279625057672957"
"{AH259}","2020-09-14","1.4648192639249247"
"{AH259}","2020-09-15","2.734829221472158"
"{AH259}","2020-09-16","1.5808794230107701"
"{AH259}","2020-09-17","2.5915637784122483"
"{AH259}","2020-09-18","4.006521655225759"
"{AH259}","2020-09-19","3.606284635255152"
"{AH259}","2020-09-20","5.740273925704409"
"{AH259}","2020-09-21","3.4899147781120297"
"{AH259}","2020-09-22","1.929398779625918"
"{AH259}","2020-09-23","3.4577378512544636"
"{AH259}","2020-09-24","3.1112992171066796"
"{AH259}","2020-09-25","5.0605849421486075"
"{AH259}","2020-09-26","3.7315562761924723"
"{AH259}","2020-09-27","2.900620184259752"
"{AH259}","2020-09-28","5.240458635651209"
"{AH259}","2020-09-29","4.78565119946313"
"{AH259}","2020-09-30","4.165836219509649"
"{AH259}","2020-10-01","2.9507858864017336"
"{AH259}","2020-10-02","3.006635999611657"
"{AH259}","2020-10-05","2.2182735676843315"
"{AH259}","2020-10-06","4.181280839666845"
"{AH259}","2020-10-07","4.964340031693112"
"{AH259}","2020-10-08","4.6923952767015935"
"{AH259}","2020-10-09","5.324192587854927"
"{AH259}","2020-10-10","4.602321512301684"
"{AH259}","2020-10-11","5.738883446288959"
"{AH259}","2020-10-12","4.821932445744271"
"{AH259}","2020-10-13","6.991234506694108"
"{AH259}","2020-10-14","3.5072731819687366"
"{AH259}","2020-10-15","4.968753765660742"
"{AH259}","2020-10-16","5.02657959366957"
"{AH259}","2020-10-17","4.375943314875959"
"{AH259}","2020-10-18","4.884107235268283"
"{AH259}","2020-10-19","4.237065626072685"
"{AH259}","2020-10-20","3.6339740744240325"
"{AH259}","2020-10-21","3.290262623508838"
"{AH259}","2020-10-22","5.708670901760075"
"{AH259}","2020-10-23","4.254384545043153"
"{AH259}","2020-10-24","5.105611222460921"
"{AH259}","2020-10-25","4.687464805810638"
"{AH259}","2020-10-26","3.9597912916275737"
"{AH259}","2020-10-27","4.196464353973131"
"{AH259}","2020-10-28","6.038019357867586"
"{AH259}","2020-10-29","3.4819665627442378"
"{AH259}","2020-10-30","3.2061023330649796"
"{AH259}","2020-10-31","3.788188715934502"
"{AH259}","2020-11-01","5.15628914935686"
"{AH259}","2020-11-02","3.5427589611206574"
"{AH259}","2020-11-03","3.9105263586873606"
"{AH259}","2020-11-04","4.329246237974467"
"{AH259}","2020-11-05","3.36160227682399"
"{AH259}","2020-11-06","4.232830318508084"
"{AH259}","2020-11-07","3.0038931485904"
"{AH259}","2020-11-08","5.29242768339474"
"{AH259}","2020-11-09","5.420141201017285"
"{AH259}","2020-11-10","4.348848383530111"
"{AH259}","2020-11-11","2.9515375594314786"
"{AH259}","2020-11-12","1.8636395188839054"
"{AH259}","2020-11-13","4.263646339184301"
"{AH259}","2020-11-14","3.818326519387373"
"{AH259}","2020-11-15","3.5992496250896027"
"{AH259}","2020-11-16","4.216222165919949"
"{AH259}","2020-11-17","5.2538333771850425"
"{AH259}","2020-11-18","4.152018159174561"
"{AH259}","2020-11-19","3.735197112898395"
"{AH259}","2020-11-20","3.451434400493314"
"{AH259}","2020-11-21","2.9312374670930845"
"{AH259}","2020-11-22","2.078058754700052"
"{AH259}","2020-11-23","2.65935971417017"
"{AH259}","2020-11-24","2.2561198017338926"
"{AH259}","2020-12-13","0.039824357691197604"
"{AH259}","2020-12-14","0.03833896993058773"
"{AH259}","2021-01-03","0.29488988202315575"
"{AH259}","2021-01-04","3.4226187536770274"
"{AH259}","2021-01-05","2.509683695495151"
"{AH259}","2021-01-06","3.8431657363337792"
"{AH259}","2021-01-07","3.4513531711425594"
"{AH259}","2021-01-08","3.29156734947455"
"{AH259}","2021-01-09","4.060325599460336"
"{AH259}","2021-01-10","2.4365914330530796"
"{AH259}","2021-01-11","2.8328693583240097"
"{AH259}","2021-01-12","1.6316412528603048"
"{AH259}","2021-01-14","2.3696022550210656"
"{AH259}","2021-01-15","3.301426993982092"
"{AH259}","2021-01-16","3.2866719307233963"
"{AH259}","2021-01-17","3.4363641468747366"
"{AH259}","2021-01-18","3.14972818016555"
"{AH259}","2021-01-19","2.5589095031358546"
"{AH259}","2021-01-20","3.1358536649964845"
"{AH259}","2021-01-21","2.6634414329915166"
"{AH259}","2021-01-22","3.9748429924008417"
"{AH259}","2021-01-23","5.625919511834416"
"{AH259}","2021-01-24","4.124348047570508"
"{AH259}","2021-01-25","4.700089242616984"
"{AH259}","2021-01-26","3.3724217854799847"
"{AH259}","2021-01-27","3.2615469582196255"
"{AH259}","2021-01-28","1.4081360824728353"
"{AH259}","2021-01-29","2.9892170425085034"
"{AH259}","2021-01-30","2.008588437358953"
"{AH259}","2021-01-31","3.6193965793571707"
"{AH259}","2021-02-01","3.046140254909378"
"{AH259}","2021-02-02","3.9974282717843286"
"{AH259}","2021-02-03","3.3759910373542104"
"{AH259}","2021-02-04","3.6927651156086205"
"{AH259}","2021-02-05","2.7357791303659726"
"{AH259}","2021-02-06","3.502561028002963"
"{AH259}","2021-02-07","2.1976289069588666"
"{AH259}","2021-02-08","2.873482704365669"
"{AH259}","2021-02-09","2.930216253575103"
"{AH259}","2021-02-10","5.442876888189424"
"{AH259}","2021-02-11","2.744956132070217"
"{AH259}","2021-02-12","3.3698141803378467"
"{AH259}","2021-02-13","5.081442591093023"
"{AH259}","2021-02-14","4.895704406391301"
"{AH259}","2021-02-15","2.7080015425266084"
"{AH259}","2021-02-16","4.9009400101670915"
"{AH259}","2021-02-17","4.4247194948190725"
"{AH259}","2021-02-18","4.827053933279418"
"{AH259}","2021-02-19","3.944114065790366"
"{AH259}","2021-02-20","2.6995492824974106"
"{AH259}","2021-02-21","1.2459229498783853"
"{AH259}","2021-02-22","2.342352023926629"
"{AH259}","2021-02-23","4.5392470048936815"
"{AH259}","2021-02-24","4.765897394290784"
"{AH259}","2021-02-25","4.722272414455533"
"{AH259}","2021-02-26","3.6703165367379733"
"{AH259}","2021-02-27","4.463214560165361"
"{AH259}","2021-02-28","4.659825357656884"
"{AH259}","2021-03-01","3.429364182395154"
"{AH259}","2021-03-02","4.762928190768829"
"{AH259}","2021-03-03","7.354877391302288"
"{AH259}","2021-03-04","3.893276708146222"
"{AH259}","2021-03-05","4.451757610535712"
"{AH259}","2021-03-06","1.5041129767210109"
"{AH259}","2021-03-08","1.9550429734387038"
"{AH259}","2021-03-09","5.522674015934027"
"{AH259}","2021-03-10","5.265053529851654"
"{AH259}","2021-03-11","4.082276177779334"
"{AH259}","2021-03-12","5.123352198400643"
"{AH259}","2021-03-13","4.7588399103134185"
"{AH259}","2021-03-14","5.0608877176322205"
"{AH259}","2021-03-15","6.131144771501896"
"{AH259}","2021-03-16","4.023420108271714"
"{AH259}","2021-03-17","4.108413793063972"
"{AH259}","2021-03-18","4.562643273596361"
"{AH259}","2021-03-19","4.314403606154392"
"{AH259}","2021-03-20","3.8660980473713757"
"{AH259}","2021-03-21","3.7824914172596773"
"{AH259}","2021-03-22","3.5238405698703583"
"{AH259}","2021-03-23","4.564712807109229"
"{AH259}","2021-03-24","4.176562184953896"
"{AH259}","2021-03-25","3.327805910359256"
"{AH259}","2021-03-26","2.54144677124936"
"{AH259}","2021-03-27","3.2616483968133956"
"{AH259}","2021-03-28","4.556255573249492"
"{AH259}","2021-03-29","3.252936542244427"
"{AH259}","2021-03-30","3.231842099636753"
"{AH259}","2021-03-31","3.033468203939473"
"{AH259}","2021-04-01","3.518316406154207"
"{AH259}","2021-04-02","3.2899311495249925"
"{AH259}","2021-04-03","3.253435715141871"
"{AH259}","2021-04-04","2.632857203652867"
"{AH259}","2021-04-05","2.8882643286973346"
"{AH259}","2021-04-06","3.059633059587482"
"{AH259}","2021-04-07","2.873169921598346"
"{AH259}","2021-04-08","2.5886938051870803"
"{AH259}","2021-04-09","3.0885334842268577"
"{AH259}","2021-04-10","3.237484861538828"
"{AH259}","2021-04-11","3.7424340381843773"
"{AH259}","2021-04-12","3.6121978700953496"
"{AH259}","2021-04-13","4.23599619312099"
"{AH259}","2021-04-14","3.607398466420418"
"{AH259}","2021-04-15","2.8847157839236663"
"{AH259}","2021-04-16","2.6027040600318445"
"{AH259}","2021-04-17","2.0163742212363354"
"{AH259}","2021-04-18","3.3167601981031605"
"{AH259}","2021-04-19","2.136599655250209"
"{AH259}","2021-04-20","0.9472707787693184"
"{AH259}","2021-06-07","1.8141583728821586"
"{AH259}","2021-06-08","3.7728795285863583"
"{AH259}","2021-06-09","4.64243102640239"
"{AH259}","2021-06-10","3.55226623197452"
"{AH259}","2021-06-11","3.8763106156752087"
"{AH259}","2021-06-12","4.254980965554154"
"{AH259}","2021-06-13","3.991110987834097"
"{AH259}","2021-06-14","3.4753305868941524"
"{AH259}","2021-06-15","3.5388805603169846"
"{AH259}","2021-06-16","3.484242216061517"
"{AH259}","2021-06-17","4.292401633415199"
"{AH259}","2021-06-18","4.081842936979513"
"{AH259}","2021-06-19","3.3037238575155525"
"{AH259}","2021-06-20","2.8620238509246625"
"{AH259}","2021-06-21","2.5726177531053898"
"{AH259}","2021-06-22","2.291740129340594"
"{AH259}","2021-06-23","2.9475174300838995"
"{AH259}","2021-06-24","2.8193858590563172"
"{AH259}","2021-06-25","3.4078862661133833"
"{AH259}","2021-06-26","2.3605246715097565"
"{AH259}","2021-06-27","3.60370996819813"
"{AH259}","2021-06-28","2.1854312048920366"
"{AH259}","2021-06-29","3.070525993078752"
"{AH259}","2021-06-30","3.262456248049283"
"{AH259}","2021-07-01","4.797330558786781"
"{AH259}","2021-07-02","3.566113709924272"
"{AH259}","2021-07-03","2.8362157800919943"
"{AH259}","2021-07-04","3.280626325621479"
"{AH259}","2021-07-05","3.605212290044348"
"{AH259}","2021-07-06","3.2706992333158498"
"{AH259}","2021-07-07","3.756158139437051"
"{AH259}","2021-07-08","4.303039931151633"
"{AH259}","2021-07-09","3.8995500388644144"
"{AH259}","2021-07-10","4.352332586523502"
"{AH259}","2021-07-11","0.3124942918699858"
"{AH259}","2021-07-12","1.067255039110655"
"{AH259}","2021-07-13","5.883183513225569"
"{AH259}","2021-07-14","2.983627901537432"
"{AH259}","2021-07-15","4.08606791129225"
"{AH259}","2021-07-16","5.089905197576185"
"{AH259}","2021-07-17","4.280855492301678"
"{AH259}","2021-07-18","3.431779531990636"
"{AH259}","2021-07-19","5.536136670358187"
"{AH259}","2021-07-20","2.8090634113448187"
"{AH259}","2021-07-21","1.3556007524283655"
"{AH259}","2021-07-22","1.9247580612363695"
"{AH259}","2021-07-23","1.2962900745277386"
"{AH259}","2021-07-24","0.6531244397140051"
"{AH259}","2021-07-26","3.4092390135765944"
"{AH259}","2021-07-27","3.100645913214039"
"{AH259}","2021-07-28","2.0357572101463863"
"{AH260}","2020-05-26","4.258029972874354"
"{AH260}","2020-05-27","5.220773564002268"
"{AH260}","2020-05-28","3.9138954986122334"
"{AH260}","2020-05-29","5.740087667102603"
"{AH260}","2020-05-30","4.622443292679252"
"{AH260}","2020-05-31","3.623648007170159"
"{AH260}","2020-06-01","5.593087016804184"
"{AH260}","2020-06-02","5.742806756427107"
"{AH260}","2020-06-03","4.055915245361217"
"{AH260}","2020-06-04","3.6718498152777865"
"{AH260}","2020-06-05","5.12597280735015"
"{AH260}","2020-06-06","4.173025207551092"
"{AH260}","2020-06-07","3.453991083585007"
"{AH260}","2020-06-08","4.47277200810133"
"{AH260}","2020-06-09","3.7854257204675705"
"{AH260}","2020-06-10","4.6347001817603894"
"{AH260}","2020-06-11","2.0581913580697133"
"{AH260}","2020-06-12","2.738054245302858"
"{AH260}","2020-06-13","4.95178612162127"
"{AH260}","2020-06-14","3.552022840044433"
"{AH260}","2020-06-15","1.9911138596593498"
"{AH260}","2020-06-16","3.1940514904966606"
"{AH260}","2020-06-17","2.6849000880818323"
"{AH260}","2020-06-18","4.763313234238363"
"{AH260}","2020-06-19","3.978357231897597"
"{AH260}","2020-06-20","2.448032736446436"
"{AH260}","2020-06-21","4.726494537394141"
"{AH260}","2020-06-22","4.971996794381309"
"{AH260}","2020-06-23","4.530918927778771"
"{AH260}","2020-06-24","2.7668290797464308"
"{AH260}","2020-06-25","4.773625966655621"
"{AH260}","2020-06-26","5.182184277140754"
"{AH260}","2020-06-27","6.213856460211846"
"{AH260}","2020-06-28","5.252834162566668"
"{AH260}","2020-06-29","6.580847682701811"
"{AH260}","2020-06-30","5.482480342803646"
"{AH260}","2020-07-01","5.7972373502650925"
"{AH260}","2020-07-02","4.373440498654848"
"{AH260}","2020-07-03","5.278242914274918"
"{AH260}","2020-07-04","6.191950501680411"
"{AH260}","2020-07-05","0.04076116168963777"
"{AH260}","2020-07-06","2.9176993248322214"
"{AH260}","2020-07-07","5.182485113505443"
"{AH260}","2020-07-08","5.069478007933669"
"{AH260}","2020-07-09","5.554058748497515"
"{AH260}","2020-07-10","4.295609332119164"
"{AH260}","2020-07-11","6.62964330493048"
"{AH260}","2020-07-12","5.571972564108899"
"{AH260}","2020-07-13","6.272980170038194"
"{AH260}","2020-07-14","5.3361080395101235"
"{AH260}","2020-07-15","3.780875133230894"
"{AH260}","2020-07-16","2.6788632065028226"
"{AH260}","2020-07-17","3.158351900344789"
"{AH260}","2020-07-18","4.507232015843853"
"{AH260}","2020-07-19","2.8729973504047392"
"{AH260}","2020-07-20","2.487400085992357"
"{AH260}","2020-07-21","3.7522616746800557"
"{AH260}","2020-07-22","3.6264915613602913"
"{AH260}","2020-07-23","3.1017894036970564"
"{AH260}","2020-07-24","2.4189511159616153"
"{AH260}","2020-07-25","0.2694186569055403"
"{AH260}","2020-07-27","0.7810013795464655"
"{AH260}","2020-07-28","2.2737623995119214"
"{AH260}","2020-08-03","1.2356902697863594"
"{AH260}","2020-08-04","3.0814558720132377"
"{AH260}","2020-08-05","3.0160014672399544"
"{AH260}","2020-08-06","4.038971588823576"
"{AH260}","2020-08-07","3.081921105716002"
"{AH260}","2020-08-08","1.8955705031622179"
"{AH260}","2020-08-09","2.0373595201163117"
"{AH260}","2020-08-10","1.947167880414052"
"{AH260}","2020-08-11","2.3765300732874013"
"{AH260}","2020-08-12","5.2707772563509145"
"{AH260}","2020-08-13","4.026415768413421"
"{AH260}","2020-08-14","3.418599607481058"
"{AH260}","2020-08-15","3.8242600805466442"
"{AH260}","2020-08-16","2.7154861038391127"
"{AH260}","2020-08-17","1.5736468268147623"
"{AH260}","2020-08-19","0.6343245658768428"
"{AH260}","2020-08-20","2.8778662251223555"
"{AH260}","2020-08-21","2.5468367020007254"
"{AH260}","2020-08-22","3.2664790438407687"
"{AH260}","2020-08-23","2.5781854634672725"
"{AH260}","2020-08-24","2.280567246357184"
"{AH260}","2020-08-25","3.4464673640941865"
"{AH260}","2020-08-26","2.8749636245034518"
"{AH260}","2020-08-27","0.973160695603735"
"{AH260}","2020-08-28","3.5542447357869573"
"{AH260}","2020-08-29","1.9343783268314565"
"{AH260}","2020-08-30","1.824455466179946"
"{AH260}","2020-08-31","4.244652839001234"
"{AH260}","2020-09-01","2.899023707983163"
"{AH260}","2020-09-02","3.8233090276643"
"{AH260}","2020-09-03","2.7217728278704465"
"{AH260}","2020-09-04","1.9964060411075655"
"{AH260}","2020-09-05","3.4126090622170415"
"{AH260}","2020-09-06","2.879956714194284"
"{AH260}","2020-09-07","3.6334687094997857"
"{AH260}","2020-09-08","3.3296611547260824"
"{AH260}","2020-09-09","3.7743605443082258"
"{AH260}","2020-09-10","2.6089003845148273"
"{AH260}","2020-09-11","3.086241178855351"
"{AH260}","2020-09-12","0.13625714051206245"
"{AH260}","2020-09-14","2.7164632277346996"
"{AH260}","2020-09-15","4.953723440389359"
"{AH260}","2020-09-16","3.3840895580850257"
"{AH260}","2020-09-17","3.671905055436286"
"{AH260}","2020-09-18","4.370526677383762"
"{AH260}","2020-09-19","4.998960409537679"
"{AH260}","2020-09-20","6.279570537135522"
"{AH260}","2020-09-21","3.2386350997427455"
"{AH260}","2020-09-22","2.3822446839582794"
"{AH260}","2020-09-23","4.572208773213408"
"{AH260}","2020-09-24","3.3701144060091552"
"{AH260}","2020-09-25","5.12161571134983"
"{AH260}","2020-09-26","3.4083021743851485"
"{AH260}","2020-09-27","3.159443859388193"
"{AH260}","2020-09-28","5.478958945052316"
"{AH260}","2020-09-29","4.6073009356822885"
"{AH260}","2020-09-30","5.290672698118161"
"{AH260}","2020-10-01","3.345644084264136"
"{AH260}","2020-10-02","3.6014288743870617"
"{AH260}","2020-10-05","2.0277170262618314"
"{AH260}","2020-10-06","4.75253700480173"
"{AH260}","2020-10-07","3.9040521917699524"
"{AH260}","2020-10-08","5.447877303482275"
"{AH260}","2020-10-09","4.339491250311869"
"{AH260}","2020-10-10","5.329955623665335"
"{AH260}","2020-10-11","3.1631010474895263"
"{AH260}","2020-10-12","4.546672161123903"
"{AH260}","2020-10-13","4.5929155022240185"
"{AH260}","2020-10-14","4.588795140473149"
"{AH260}","2020-10-15","4.863381217202881"
"{AH260}","2020-10-16","4.355424286587829"
"{AH260}","2020-10-17","5.203941347306798"
"{AH260}","2020-10-18","4.77932097294128"
"{AH260}","2020-10-19","4.4816651820056155"
"{AH260}","2020-10-20","3.7196286723119303"
"{AH260}","2020-10-21","3.057923378653469"
"{AH260}","2020-10-22","4.888962057715299"
"{AH260}","2020-10-23","4.069445149726689"
"{AH260}","2020-10-24","4.155240845194333"
"{AH260}","2020-10-25","4.4713092463141715"
"{AH260}","2020-10-26","4.432650714630962"
"{AH260}","2020-10-27","4.103846078307522"
"{AH260}","2020-10-28","4.792031817910073"
"{AH260}","2020-10-29","3.5283624884190976"
"{AH260}","2020-10-30","2.783860890178213"
"{AH260}","2020-10-31","3.4196369030028086"
"{AH260}","2020-11-01","4.436420795347118"
"{AH260}","2020-11-02","3.38496561516281"
"{AH260}","2020-11-03","4.067841893982735"
"{AH260}","2020-11-04","4.1582597125080465"
"{AH260}","2020-11-05","2.9492168301619026"
"{AH260}","2020-11-06","3.9711280795501125"
"{AH260}","2020-11-07","3.424909906569777"
"{AH260}","2020-11-08","4.06582115045075"
"{AH260}","2020-11-09","4.906457327191377"
"{AH260}","2020-11-10","4.2659768133599885"
"{AH260}","2020-11-11","2.8144024941793124"
"{AH260}","2020-11-12","2.5844141904058073"
"{AH260}","2020-11-13","4.234545218539112"
"{AH260}","2020-11-14","3.8924684475210745"
"{AH260}","2020-11-15","3.4492773560556524"
"{AH260}","2020-11-16","3.155110385673716"
"{AH260}","2020-11-17","4.856305074892929"
"{AH260}","2020-11-18","4.091311045193689"
"{AH260}","2020-11-19","4.083248349617963"
"{AH260}","2020-11-20","3.8988200770084513"
"{AH260}","2020-11-21","3.433043695481483"
"{AH260}","2020-11-22","3.1876400363245083"
"{AH260}","2020-11-23","3.607553149296041"
"{AH260}","2020-11-24","3.2383290648042045"
"{AH260}","2020-11-25","3.378855719300921"
"{AH260}","2020-11-26","3.6408230932589856"
"{AH260}","2020-11-27","3.461822426485982"
"{AH260}","2020-11-28","3.9847954776356924"
"{AH260}","2020-11-29","3.009243658371927"
"{AH260}","2020-11-30","4.424737541593351"
"{AH260}","2020-12-01","1.0067699334888565"
"{AH260}","2020-12-02","4.004572470750218"
"{AH260}","2020-12-03","3.359724158894137"
"{AH260}","2020-12-04","3.625645946223909"
"{AH260}","2020-12-05","4.820562861389566"
"{AH260}","2020-12-06","4.498687529437862"
"{AH260}","2020-12-07","2.999628716708199"
"{AH260}","2020-12-08","3.134621667633389"
"{AH260}","2020-12-09","2.947978473614587"
"{AH260}","2020-12-10","3.3306480858512844"
"{AH260}","2020-12-11","3.2933569114656596"
"{AH260}","2020-12-12","4.367276947744143"
"{AH260}","2020-12-13","3.9486056058332037"
"{AH260}","2020-12-14","4.330913738369345"
"{AH260}","2020-12-15","4.442329793608217"
"{AH260}","2020-12-16","2.8803303402678053"
"{AH260}","2020-12-17","3.7745900030052733"
"{AH260}","2020-12-18","4.111734252582109"
"{AH260}","2020-12-19","3.442944180877926"
"{AH260}","2020-12-20","4.011472931887769"
"{AH260}","2020-12-21","3.6255678681176"
"{AH260}","2020-12-22","3.7174797716052552"
"{AH260}","2020-12-23","2.7298434485161165"
"{AH260}","2020-12-24","4.250242183053959"
"{AH260}","2020-12-25","3.1623777736846668"
"{AH260}","2020-12-26","3.6377301771776467"
"{AH260}","2020-12-27","3.5115576705822633"
"{AH260}","2020-12-28","3.54836677849013"
"{AH260}","2020-12-29","4.528576091440113"
"{AH260}","2020-12-30","3.931647706053879"
"{AH260}","2020-12-31","3.085443522529341"
"{AH260}","2021-01-01","2.5358657233394934"
